patch_id,labels,split,country,s1_name,s2v1_name,contains_seasonal_snow,contains_cloud_or_shadow,s2_product,s1_product,s1_mission
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_16_38,"[""Arable land"", ""Complex cultivation patterns"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_16_38,S2A_MSIL2A_20170704T112111_16_38,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_18_51,"[""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_18_51,S2A_MSIL2A_20170704T112111_18_51,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_44_18,"[""Mixed forest"", ""Pastures""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_44_18,S2A_MSIL2A_20170617T113321_44_18,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_37_69,"[""Coniferous forest"", ""Pastures"", ""Transitional woodland, shrub""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_37_69,S2A_MSIL2A_20170617T113321_37_69,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_41_17,"[""Arable land"", ""Pastures""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_41_17,S2A_MSIL2A_20170617T113321_41_17,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_21_42,"[""Arable land"", ""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_21_42,S2A_MSIL2A_20170704T112111_21_42,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_61_22,"[""Coniferous forest"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Transitional woodland, shrub""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_61_22,S2A_MSIL2A_20170617T113321_61_22,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_70_36,"[""Arable land"", ""Land principally occupied by agriculture, with significant areas of natural vegetation""]",validation,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_70_36,S2A_MSIL2A_20170613T101031_70_36,False,False,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_21_17,"[""Broad-leaved forest"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_21_17,S2A_MSIL2A_20170704T112111_21_17,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_18_45,"[""Arable land"", ""Complex cultivation patterns""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_18_45,S2A_MSIL2A_20170704T112111_18_45,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_69_30,"[""Arable land"", ""Broad-leaved forest""]",validation,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_69_30,S2A_MSIL2A_20170613T101031_69_30,False,False,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_72_38,"[""Broad-leaved forest"", ""Coniferous forest"", ""Mixed forest"", ""Transitional woodland, shrub""]",validation,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_72_38,S2A_MSIL2A_20170701T093031_72_38,False,False,S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK,S1A_IW_GRDH_1SDV_20170630T152421,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_49_72,"[""Arable land"", ""Pastures""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_49_72,S2A_MSIL2A_20170617T113321_49_72,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_74_15,"[""Coniferous forest""]",validation,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_74_15,S2A_MSIL2A_20170701T093031_74_15,False,False,S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK,S1A_IW_GRDH_1SDV_20170630T152421,S1A
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_74_42,"[""Coniferous forest"", ""Mixed forest"", ""Transitional woodland, shrub""]",validation,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_74_42,S2A_MSIL2A_20170701T093031_74_42,False,False,S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK,S1A_IW_GRDH_1SDV_20170630T152421,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_37_17,"[""Arable land"", ""Pastures""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_37_17,S2A_MSIL2A_20170617T113321_37_17,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_16_44,"[""Arable land""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_16_44,S2A_MSIL2A_20170704T112111_16_44,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_55_19,"[""Coniferous forest"", ""Transitional woodland, shrub""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_55_19,S2A_MSIL2A_20170617T113321_55_19,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_46_14,"[""Pastures""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_46_14,S2A_MSIL2A_20170617T113321_46_14,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_77_66,"[""Arable land"", ""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Pastures""]",validation,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_77_66,S2A_MSIL2A_20170613T101031_77_66,False,True,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_38_16,"[""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_38_16,S2A_MSIL2A_20170704T112111_38_16,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_14_20,"[""Complex cultivation patterns"", ""Pastures"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_14_20,S2A_MSIL2A_20170704T112111_14_20,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_20_25,"[""Pastures""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_20_25,S2A_MSIL2A_20170617T113321_20_25,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_54_16,"[""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest"", ""Transitional woodland, shrub""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_54_16,S2A_MSIL2A_20170617T113321_54_16,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_44_71,"[""Broad-leaved forest"", ""Complex cultivation patterns"", ""Coniferous forest"", ""Mixed forest""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_44_71,S2A_MSIL2A_20170704T112111_44_71,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_24_16,"[""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_24_16,S2A_MSIL2A_20170704T112111_24_16,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_18_59,"[""Pastures""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_18_59,S2A_MSIL2A_20170617T113321_18_59,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_22_23,"[""Arable land"", ""Coniferous forest"", ""Pastures""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_22_23,S2A_MSIL2A_20170617T113321_22_23,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_71_50,"[""Arable land"", ""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation""]",validation,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_71_50,S2A_MSIL2A_20170613T101031_71_50,False,False,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_19_42,"[""Arable land"", ""Complex cultivation patterns""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_19_42,S2A_MSIL2A_20170704T112111_19_42,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_18_62,"[""Arable land"", ""Pastures""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_18_62,S2A_MSIL2A_20170617T113321_18_62,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_76_66,"[""Coniferous forest"", ""Mixed forest"", ""Transitional woodland, shrub""]",validation,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_76_66,S2A_MSIL2A_20170701T093031_76_66,False,True,S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK,S1A_IW_GRDH_1SDV_20170630T152421,S1A
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_75_20,"[""Coniferous forest"", ""Mixed forest"", ""Transitional woodland, shrub""]",validation,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_75_20,S2A_MSIL2A_20170701T093031_75_20,False,False,S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK,S1A_IW_GRDH_1SDV_20170630T152421,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_43_17,"[""Arable land"", ""Pastures""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_43_17,S2A_MSIL2A_20170617T113321_43_17,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_37_69,"[""Arable land"", ""Broad-leaved forest"", ""Mixed forest"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_37_69,S2A_MSIL2A_20170704T112111_37_69,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_24_71,"[""Arable land"", ""Broad-leaved forest"", ""Mixed forest"", ""Pastures""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_24_71,S2A_MSIL2A_20170704T112111_24_71,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_27_69,"[""Broad-leaved forest"", ""Complex cultivation patterns"", ""Coniferous forest"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_27_69,S2A_MSIL2A_20170704T112111_27_69,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_13_13,"[""Broad-leaved forest"", ""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_13_13,S2A_MSIL2A_20170704T112111_13_13,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_16_39,"[""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Pastures""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_16_39,S2A_MSIL2A_20170617T113321_16_39,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_39_77,"[""Arable land"", ""Pastures""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_39_77,S2A_MSIL2A_20170617T113321_39_77,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_42_75,"[""Arable land"", ""Coniferous forest"", ""Pastures""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_42_75,S2A_MSIL2A_20170617T113321_42_75,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_50_72,"[""Broad-leaved forest"", ""Mixed forest""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_50_72,S2A_MSIL2A_20170704T112111_50_72,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_35_22,"[""Arable land"", ""Mixed forest""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_35_22,S2A_MSIL2A_20170704T112111_35_22,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_76_66,"[""Arable land"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest"", ""Pastures""]",validation,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_76_66,S2A_MSIL2A_20170613T101031_76_66,False,False,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_13_58,"[""Complex cultivation patterns"", ""Mixed forest"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_13_58,S2A_MSIL2A_20170704T112111_13_58,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_70_31,"[""Arable land"", ""Complex cultivation patterns"", ""Coniferous forest""]",validation,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_70_31,S2A_MSIL2A_20170613T101031_70_31,False,False,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_54_13,"[""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_54_13,S2A_MSIL2A_20170704T112111_54_13,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_15_63,"[""Arable land""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_15_63,S2A_MSIL2A_20170704T112111_15_63,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_21_45,"[""Pastures""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_21_45,S2A_MSIL2A_20170617T113321_21_45,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_19_18,"[""Arable land"", ""Complex cultivation patterns"", ""Pastures""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_19_18,S2A_MSIL2A_20170617T113321_19_18,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_22_53,"[""Arable land""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_22_53,S2A_MSIL2A_20170704T112111_22_53,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_18_32,"[""Broad-leaved forest"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_18_32,S2A_MSIL2A_20170704T112111_18_32,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_38_20,"[""Complex cultivation patterns""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_38_20,S2A_MSIL2A_20170704T112111_38_20,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_75_39,"[""Arable land"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Pastures""]",validation,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_75_39,S2A_MSIL2A_20170613T101031_75_39,False,False,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_19_61,"[""Pastures""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_19_61,S2A_MSIL2A_20170617T113321_19_61,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_76_47,"[""Coniferous forest"", ""Mixed forest"", ""Transitional woodland, shrub""]",validation,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_76_47,S2A_MSIL2A_20170701T093031_76_47,False,False,S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK,S1A_IW_GRDH_1SDV_20170630T152421,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_14_41,"[""Complex cultivation patterns"", ""Coniferous forest"", ""Land principally occupied by agriculture, with significant areas of natural vegetation""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_14_41,S2A_MSIL2A_20170704T112111_14_41,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_58_13,"[""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_58_13,S2A_MSIL2A_20170704T112111_58_13,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_16_14,"[""Arable land"", ""Complex cultivation patterns"", ""Pastures""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064659_29UPU_16_14,S2A_MSIL2A_20170617T113321_16_14,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064659,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_14_28,"[""Mixed forest""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_14_28,S2A_MSIL2A_20170704T112111_14_28,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_15_48,"[""Arable land"", ""Pastures""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_15_48,S2A_MSIL2A_20170617T113321_15_48,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_29_74,"[""Arable land"", ""Broad-leaved forest"", ""Mixed forest""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_29_74,S2A_MSIL2A_20170704T112111_29_74,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_30_76,"[""Arable land"", ""Pastures""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_30_76,S2A_MSIL2A_20170617T113321_30_76,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_74_21,"[""Arable land"", ""Coniferous forest"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Pastures""]",validation,Austria,S1A_IW_GRDH_1SDV_20170613T165108_33UUP_74_21,S2A_MSIL2A_20170613T101031_74_21,False,False,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165108,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_72_42,"[""Arable land"", ""Land principally occupied by agriculture, with significant areas of natural vegetation""]",validation,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_72_42,S2A_MSIL2A_20170613T101031_72_42,False,False,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_22_68,"[""Broad-leaved forest"", ""Mixed forest"", ""Pastures""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_22_68,S2A_MSIL2A_20170617T113321_22_68,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_18_40,"[""Arable land"", ""Complex cultivation patterns""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_18_40,S2A_MSIL2A_20170704T112111_18_40,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP_73_63,"[""Arable land"", ""Coniferous forest"", ""Pastures""]",validation,Austria,S1A_IW_GRDH_1SDV_20170613T165043_33UUP_73_63,S2A_MSIL2A_20170613T101031_73_63,False,True,S2A_MSIL2A_20170613T101031_N9999_R022_T33UUP,S1A_IW_GRDH_1SDV_20170613T165043,S1A
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_74_25,"[""Broad-leaved forest"", ""Coniferous forest"", ""Mixed forest""]",validation,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_74_25,S2A_MSIL2A_20170701T093031_74_25,False,False,S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK,S1A_IW_GRDH_1SDV_20170630T152421,S1A
S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU_18_61,"[""Arable land"", ""Complex cultivation patterns"", ""Pastures""]",validation,Ireland,S1A_IW_GRDH_1SDV_20170617T064724_29UPU_18_61,S2A_MSIL2A_20170617T113321_18_61,False,False,S2A_MSIL2A_20170617T113321_N9999_R080_T29UPU,S1A_IW_GRDH_1SDV_20170617T064724,S1A
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_69_29,"[""Broad-leaved forest"", ""Coniferous forest"", ""Mixed forest"", ""Transitional woodland, shrub""]",validation,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_69_29,S2A_MSIL2A_20170701T093031_69_29,False,False,S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK,S1A_IW_GRDH_1SDV_20170630T152421,S1A
S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK_75_43,"[""Mixed forest""]",validation,Finland,S1A_IW_GRDH_1SDV_20170630T152421_35VPK_75_43,S2A_MSIL2A_20170701T093031_75_43,False,False,S2A_MSIL2A_20170701T093031_N9999_R136_T35VPK,S1A_IW_GRDH_1SDV_20170630T152421,S1A
