patch_id,labels,split,country,s1_name,s2v1_name,contains_seasonal_snow,contains_cloud_or_shadow,s2_product,s1_product,s1_mission
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_18,"[""Complex cultivation patterns"", ""Mixed forest"", ""Permanent crops"", ""Transitional woodland, shrub"", ""Urban fabric""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_45_18,S2A_MSIL2A_20170704T112111_45_18,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_19,"[""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Permanent crops"", ""Transitional woodland, shrub"", ""Urban fabric""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_45_19,S2A_MSIL2A_20170704T112111_45_19,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_20,"[""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_45_20,S2A_MSIL2A_20170704T112111_45_20,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_21,"[""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_45_21,S2A_MSIL2A_20170704T112111_45_21,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_22,"[""Broad-leaved forest"", ""Complex cultivation patterns"", ""Mixed forest"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_45_22,S2A_MSIL2A_20170704T112111_45_22,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_23,"[""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest"", ""Permanent crops"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_45_23,S2A_MSIL2A_20170704T112111_45_23,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_24,"[""Complex cultivation patterns"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest"", ""Permanent crops"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_45_24,S2A_MSIL2A_20170704T112111_45_24,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_26,"[""Broad-leaved forest"", ""Industrial or commercial units"", ""Inland waters"", ""Mixed forest"", ""Permanent crops"", ""Transitional woodland, shrub"", ""Urban fabric""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_45_26,S2A_MSIL2A_20170704T112111_45_26,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_27,"[""Broad-leaved forest"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_45_27,S2A_MSIL2A_20170704T112111_45_27,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_28,"[""Broad-leaved forest"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_45_28,S2A_MSIL2A_20170704T112111_45_28,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_29,"[""Broad-leaved forest"", ""Permanent crops"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_45_29,S2A_MSIL2A_20170704T112111_45_29,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_30,"[""Broad-leaved forest"", ""Permanent crops"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_45_30,S2A_MSIL2A_20170704T112111_45_30,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_31,"[""Broad-leaved forest"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_45_31,S2A_MSIL2A_20170704T112111_45_31,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_32,"[""Broad-leaved forest"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_45_32,S2A_MSIL2A_20170704T112111_45_32,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_33,"[""Agro-forestry areas"", ""Broad-leaved forest"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_45_33,S2A_MSIL2A_20170704T112111_45_33,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_34,"[""Agro-forestry areas"", ""Arable land"", ""Broad-leaved forest"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_45_34,S2A_MSIL2A_20170704T112111_45_34,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_35,"[""Agro-forestry areas"", ""Arable land"", ""Broad-leaved forest"", ""Inland waters"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_45_35,S2A_MSIL2A_20170704T112111_45_35,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_36,"[""Arable land"", ""Broad-leaved forest"", ""Inland waters"", ""Mixed forest"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_45_36,S2A_MSIL2A_20170704T112111_45_36,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_37,"[""Arable land"", ""Broad-leaved forest"", ""Mixed forest"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_45_37,S2A_MSIL2A_20170704T112111_45_37,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_38,"[""Arable land"", ""Broad-leaved forest"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_45_38,S2A_MSIL2A_20170704T112111_45_38,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_39,"[""Arable land"", ""Broad-leaved forest"", ""Mixed forest""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_45_39,S2A_MSIL2A_20170704T112111_45_39,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_40,"[""Broad-leaved forest"", ""Mixed forest"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_45_40,S2A_MSIL2A_20170704T112111_45_40,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_41,"[""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_45_41,S2A_MSIL2A_20170704T112111_45_41,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_42,"[""Broad-leaved forest"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_45_42,S2A_MSIL2A_20170704T112111_45_42,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_43,"[""Broad-leaved forest"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064235_29SND_45_43,S2A_MSIL2A_20170704T112111_45_43,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064235,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_45,"[""Broad-leaved forest"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_45,S2A_MSIL2A_20170704T112111_45_45,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_46,"[""Agro-forestry areas"", ""Broad-leaved forest"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_46,S2A_MSIL2A_20170704T112111_45_46,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_47,"[""Agro-forestry areas"", ""Broad-leaved forest"", ""Mixed forest"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_47,S2A_MSIL2A_20170704T112111_45_47,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_48,"[""Arable land"", ""Broad-leaved forest"", ""Mixed forest"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_48,S2A_MSIL2A_20170704T112111_45_48,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_49,"[""Arable land"", ""Broad-leaved forest""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_49,S2A_MSIL2A_20170704T112111_45_49,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_50,"[""Broad-leaved forest"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_50,S2A_MSIL2A_20170704T112111_45_50,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_51,"[""Broad-leaved forest""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_51,S2A_MSIL2A_20170704T112111_45_51,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_52,"[""Arable land"", ""Broad-leaved forest""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_52,S2A_MSIL2A_20170704T112111_45_52,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_53,"[""Arable land"", ""Broad-leaved forest"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_53,S2A_MSIL2A_20170704T112111_45_53,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_54,"[""Broad-leaved forest"", ""Coniferous forest"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_54,S2A_MSIL2A_20170704T112111_45_54,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_55,"[""Arable land"", ""Broad-leaved forest"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_55,S2A_MSIL2A_20170704T112111_45_55,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_56,"[""Arable land"", ""Broad-leaved forest"", ""Mixed forest""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_56,S2A_MSIL2A_20170704T112111_45_56,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_57,"[""Arable land"", ""Broad-leaved forest"", ""Coniferous forest"", ""Mixed forest"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_57,S2A_MSIL2A_20170704T112111_45_57,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_58,"[""Arable land"", ""Broad-leaved forest"", ""Coniferous forest"", ""Mixed forest"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_58,S2A_MSIL2A_20170704T112111_45_58,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_59,"[""Agro-forestry areas"", ""Arable land"", ""Broad-leaved forest"", ""Coniferous forest"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_59,S2A_MSIL2A_20170704T112111_45_59,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_60,"[""Agro-forestry areas"", ""Broad-leaved forest""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_60,S2A_MSIL2A_20170704T112111_45_60,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_61,"[""Broad-leaved forest"", ""Coniferous forest""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_61,S2A_MSIL2A_20170704T112111_45_61,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_62,"[""Agro-forestry areas"", ""Broad-leaved forest"", ""Coniferous forest""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_62,S2A_MSIL2A_20170704T112111_45_62,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_63,"[""Agro-forestry areas"", ""Broad-leaved forest"", ""Coniferous forest"", ""Transitional woodland, shrub""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_63,S2A_MSIL2A_20170704T112111_45_63,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_64,"[""Agro-forestry areas"", ""Broad-leaved forest"", ""Coniferous forest"", ""Land principally occupied by agriculture, with significant areas of natural vegetation""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_64,S2A_MSIL2A_20170704T112111_45_64,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_65,"[""Agro-forestry areas"", ""Broad-leaved forest"", ""Coniferous forest"", ""Permanent crops""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_65,S2A_MSIL2A_20170704T112111_45_65,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_66,"[""Broad-leaved forest"", ""Mixed forest"", ""Permanent crops""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_66,S2A_MSIL2A_20170704T112111_45_66,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_67,"[""Agro-forestry areas"", ""Broad-leaved forest"", ""Mixed forest""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_67,S2A_MSIL2A_20170704T112111_45_67,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_68,"[""Agro-forestry areas"", ""Arable land"", ""Broad-leaved forest""]",test,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_68,S2A_MSIL2A_20170704T112111_45_68,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_69,"[""Arable land"", ""Broad-leaved forest""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_69,S2A_MSIL2A_20170704T112111_45_69,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_70,"[""Arable land"", ""Broad-leaved forest"", ""Coniferous forest"", ""Mixed forest""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_70,S2A_MSIL2A_20170704T112111_45_70,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_71,"[""Agro-forestry areas"", ""Broad-leaved forest"", ""Coniferous forest"", ""Mixed forest""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_71,S2A_MSIL2A_20170704T112111_45_71,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_72,"[""Agro-forestry areas"", ""Broad-leaved forest"", ""Complex cultivation patterns"", ""Coniferous forest"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_72,S2A_MSIL2A_20170704T112111_45_72,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_73,"[""Broad-leaved forest"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_73,S2A_MSIL2A_20170704T112111_45_73,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_74,"[""Agro-forestry areas"", ""Broad-leaved forest"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_74,S2A_MSIL2A_20170704T112111_45_74,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_75,"[""Agro-forestry areas"", ""Broad-leaved forest"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_75,S2A_MSIL2A_20170704T112111_45_75,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_76,"[""Agro-forestry areas"", ""Arable land"", ""Broad-leaved forest"", ""Mixed forest"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_76,S2A_MSIL2A_20170704T112111_45_76,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_77,"[""Broad-leaved forest"", ""Mixed forest"", ""Transitional woodland, shrub""]",validation,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_77,S2A_MSIL2A_20170704T112111_45_77,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_78,"[""Broad-leaved forest"", ""Mixed forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_78,S2A_MSIL2A_20170704T112111_45_78,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_79,"[""Broad-leaved forest"", ""Mixed forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_79,S2A_MSIL2A_20170704T112111_45_79,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_80,"[""Broad-leaved forest"", ""Mixed forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_80,S2A_MSIL2A_20170704T112111_45_80,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_81,"[""Broad-leaved forest"", ""Mixed forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_81,S2A_MSIL2A_20170704T112111_45_81,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_82,"[""Broad-leaved forest"", ""Mixed forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_82,S2A_MSIL2A_20170704T112111_45_82,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_83,"[""Broad-leaved forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_83,S2A_MSIL2A_20170704T112111_45_83,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_84,"[""Agro-forestry areas"", ""Broad-leaved forest"", ""Mixed forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_84,S2A_MSIL2A_20170704T112111_45_84,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_85,"[""Agro-forestry areas"", ""Broad-leaved forest"", ""Mixed forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_85,S2A_MSIL2A_20170704T112111_45_85,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_86,"[""Agro-forestry areas"", ""Mixed forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_86,S2A_MSIL2A_20170704T112111_45_86,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_87,"[""Agro-forestry areas"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_87,S2A_MSIL2A_20170704T112111_45_87,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
S2A_MSIL2A_20170704T112111_N9999_R037_T29SND_45_88,"[""Agro-forestry areas"", ""Land principally occupied by agriculture, with significant areas of natural vegetation"", ""Mixed forest""]",train,Portugal,S1A_IW_GRDH_1SDV_20170706T064300_29SND_45_88,S2A_MSIL2A_20170704T112111_45_88,False,False,S2A_MSIL2A_20170704T112111_N9999_R037_T29SND,S1A_IW_GRDH_1SDV_20170706T064300,S1A
